,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName
2588,TR97188,203,13/04/2022,P1,8800,5,44000,8,Choco Bar,Sinar Harapan Aceh
2589,TR77676,314,30/09/2022,P1,8800,2,17600,8,Choco Bar,Sinar Harapan Aceh
2590,TR74802,196,23/10/2022,P1,8800,4,35200,8,Choco Bar,Sinar Harapan Aceh
2591,TR36786,405,16/11/2022,P1,8800,6,52800,8,Choco Bar,Sinar Harapan Aceh
2592,TR30651,350,27/11/2022,P1,8800,6,52800,8,Choco Bar,Sinar Harapan Aceh
2593,TR49508,233,20/12/2022,P1,8800,9,79200,8,Choco Bar,Sinar Harapan Aceh
2594,TR27862,335,26/12/2022,P1,8800,5,44000,8,Choco Bar,Sinar Harapan Aceh
2595,TR89226,100,28/12/2022,P1,8800,10,88000,8,Choco Bar,Sinar Harapan Aceh
2596,TR18017,369,26/01/2022,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan Aceh
2597,TR39689,287,27/01/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2598,TR23654,42,30/01/2022,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan Aceh
2599,TR3027,12,31/01/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2600,TR80011,79,02/02/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2601,TR54171,101,18/02/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2602,TR27596,206,26/02/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2603,TR75842,199,02/03/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2604,TR32836,272,11/03/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2605,TR11813,76,13/03/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2606,TR74611,430,13/03/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2607,TR40660,87,28/03/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2608,TR70022,78,04/04/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2609,TR94169,310,23/04/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2610,TR62908,204,25/04/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2611,TR52422,339,09/05/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2612,TR21697,42,15/05/2022,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan Aceh
2613,TR73724,119,16/05/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2614,TR76552,89,12/07/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2615,TR14426,347,18/07/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2616,TR90470,409,19/07/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2617,TR50660,135,21/07/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2618,TR79061,159,31/07/2022,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan Aceh
2619,TR77093,149,11/08/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2620,TR30375,306,15/08/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2621,TR47260,171,20/08/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2622,TR70458,308,22/08/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2623,TR78580,418,10/09/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2624,TR12669,301,16/09/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2625,TR69629,326,21/09/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2626,TR84968,43,23/09/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2627,TR88606,56,27/10/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2628,TR707,32,01/11/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2629,TR98203,236,04/11/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2630,TR41738,15,16/11/2022,P10,15000,2,30000,8,Cheese Stick,Sinar Harapan Aceh
2631,TR69188,172,21/11/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2632,TR14068,373,01/12/2022,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan Aceh
2633,TR89579,5,04/12/2022,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan Aceh
2634,TR94395,67,13/12/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan Aceh
2635,TR718,277,19/12/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan Aceh
2636,TR97196,424,29/12/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan Aceh
2637,TR25854,176,22/01/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2638,TR34922,380,06/02/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2639,TR92478,42,17/02/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2640,TR50286,391,19/02/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2641,TR95650,372,21/02/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2642,TR83522,154,30/03/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2643,TR81147,287,21/04/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2644,TR67560,382,02/05/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2645,TR30981,260,15/05/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2646,TR47451,76,17/05/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2647,TR17035,360,19/06/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2648,TR15132,288,21/06/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2649,TR67475,85,22/06/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2650,TR15308,356,25/06/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2651,TR22083,134,22/07/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2652,TR10194,264,07/08/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2653,TR11542,286,07/08/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2654,TR96823,105,07/08/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2655,TR29720,392,20/08/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2656,TR98491,297,14/09/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2657,TR3228,308,23/09/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2658,TR12193,140,05/10/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2659,TR26800,370,06/10/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2660,TR68000,36,24/10/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2661,TR899,345,27/10/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2662,TR24456,384,03/11/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2663,TR98688,153,19/11/2022,P8,16000,1,16000,8,Oat,Sinar Harapan Aceh
2664,TR98860,153,28/11/2022,P8,16000,3,48000,8,Oat,Sinar Harapan Aceh
2665,TR25873,418,01/12/2022,P8,16000,2,32000,8,Oat,Sinar Harapan Aceh
2666,TR81478,20,06/01/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2667,TR37177,93,15/01/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2668,TR84034,439,17/01/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2669,TR4315,181,22/01/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2670,TR66377,156,05/02/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2671,TR83201,261,13/02/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2672,TR3053,85,23/02/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2673,TR99870,431,07/03/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2674,TR79500,347,17/03/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2675,TR71851,84,19/03/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2676,TR40243,353,21/03/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2677,TR95793,416,26/03/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2678,TR30585,300,19/04/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2679,TR84383,64,24/04/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2680,TR28064,187,25/04/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2681,TR7494,164,25/04/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2682,TR91371,357,04/05/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2683,TR93449,286,07/05/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2684,TR13399,360,08/05/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2685,TR59672,156,13/05/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2686,TR99535,442,17/05/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2687,TR58550,29,19/05/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2688,TR69849,389,05/06/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2689,TR87856,105,11/06/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2690,TR84976,251,13/06/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2691,TR49903,439,30/06/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2692,TR72546,237,04/07/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2693,TR55797,260,12/07/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2694,TR62166,84,16/07/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2695,TR49585,65,21/07/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2696,TR63342,406,23/07/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2697,TR15270,186,02/08/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2698,TR23538,333,05/08/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2699,TR94958,125,09/08/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2700,TR68248,435,10/08/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2701,TR66289,126,12/08/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2702,TR55449,317,29/08/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2703,TR82183,444,01/09/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2704,TR6532,61,02/09/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2705,TR17339,138,23/09/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2706,TR80747,177,01/10/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2707,TR8174,365,04/10/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2708,TR23917,218,17/10/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2709,TR83691,73,21/10/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2710,TR18456,8,29/10/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2711,TR82097,227,31/10/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2712,TR76044,156,09/11/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2713,TR91200,26,24/11/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2714,TR71834,144,03/12/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2715,TR35799,398,13/12/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2716,TR7955,198,15/12/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2717,TR83054,410,19/12/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2718,TR57046,89,21/12/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan Aceh
2719,TR4583,45,24/12/2022,P5,4200,2,8400,8,Thai Tea,Sinar Harapan Aceh
2720,TR33040,377,28/12/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan Aceh
2721,TR702,71,29/12/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan Aceh
2722,TR95272,84,06/01/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2723,TR40790,134,08/01/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2724,TR59286,278,11/01/2022,P7,9400,6,56400,8,Coffee Candy,Sinar Harapan Aceh
2725,TR90757,338,16/02/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2726,TR25908,423,15/03/2022,P7,9400,5,47000,8,Coffee Candy,Sinar Harapan Aceh
2727,TR65917,120,17/04/2022,P7,9400,6,56400,8,Coffee Candy,Sinar Harapan Aceh
2728,TR80135,97,22/04/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2729,TR2135,7,25/04/2022,P7,9400,2,18800,8,Coffee Candy,Sinar Harapan Aceh
2730,TR45231,234,30/04/2022,P7,9400,2,18800,8,Coffee Candy,Sinar Harapan Aceh
2731,TR13583,365,24/05/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2732,TR97736,144,29/05/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2733,TR82087,84,20/06/2022,P7,9400,6,56400,8,Coffee Candy,Sinar Harapan Aceh
2734,TR90376,421,22/06/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2735,TR42841,72,23/06/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2736,TR62665,83,19/07/2022,P7,9400,2,18800,8,Coffee Candy,Sinar Harapan Aceh
2737,TR61336,204,24/07/2022,P7,9400,2,18800,8,Coffee Candy,Sinar Harapan Aceh
2738,TR14318,329,28/07/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2739,TR46117,26,13/08/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2740,TR76847,362,02/09/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2741,TR72102,115,25/09/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2742,TR700,374,26/09/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2743,TR49663,396,04/10/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2744,TR60087,152,16/10/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2745,TR95963,68,27/10/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2746,TR27221,111,18/11/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2747,TR94190,273,09/12/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2748,TR70083,19,11/12/2022,P7,9400,2,18800,8,Coffee Candy,Sinar Harapan Aceh
2749,TR26985,357,20/12/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan Aceh
2750,TR58076,360,20/12/2022,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan Aceh
2751,TR19046,84,21/12/2022,P7,9400,5,47000,8,Coffee Candy,Sinar Harapan Aceh
2752,TR45933,406,03/01/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2753,TR33508,234,15/01/2022,P4,12000,5,60000,8,Potato Chip,Sinar Harapan Aceh
2754,TR44149,197,15/01/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2755,TR11942,44,28/01/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2756,TR52295,361,28/01/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2757,TR68369,99,11/02/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2758,TR77142,42,14/05/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan Aceh
2759,TR54580,237,17/05/2022,P4,12000,4,48000,8,Potato Chip,Sinar Harapan Aceh
2760,TR48604,438,18/05/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2761,TR23402,336,26/05/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2762,TR78151,234,16/06/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan Aceh
2763,TR29651,175,26/06/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2764,TR15114,49,30/06/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2765,TR44592,238,01/07/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2766,TR30164,422,15/07/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan Aceh
2767,TR58557,220,23/07/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2768,TR49656,55,08/08/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2769,TR28062,17,09/08/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan Aceh
2770,TR15572,32,30/08/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2771,TR35472,8,08/04/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2772,TR73019,73,13/09/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2773,TR16147,111,16/09/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2774,TR76975,108,20/09/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2775,TR31424,280,28/10/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan Aceh
2776,TR8106,239,07/11/2022,P4,12000,5,60000,8,Potato Chip,Sinar Harapan Aceh
2777,TR42126,108,09/11/2022,P4,12000,3,36000,8,Potato Chip,Sinar Harapan Aceh
2778,TR30057,303,26/11/2022,P4,12000,4,48000,8,Potato Chip,Sinar Harapan Aceh
2779,TR22076,432,23/12/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan Aceh
2780,TR25691,155,24/12/2022,P4,12000,1,12000,8,Potato Chip,Sinar Harapan Aceh
2781,TR43744,233,07/01/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan Aceh
2782,TR34744,76,24/01/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2783,TR39283,293,01/02/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2784,TR96454,379,04/02/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2785,TR87762,93,09/02/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2786,TR98055,352,13/02/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2787,TR48808,289,17/02/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan Aceh
2788,TR60485,438,18/02/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2789,TR59484,15,25/02/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2790,TR24696,95,02/03/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2791,TR65502,130,02/03/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2792,TR84991,417,21/03/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2793,TR82531,165,22/03/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2794,TR59783,178,23/03/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2795,TR12762,303,26/03/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2796,TR88894,424,07/04/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2797,TR55183,296,12/04/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan Aceh
2798,TR87163,177,01/05/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan Aceh
2799,TR70742,300,06/05/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2800,TR52274,363,30/05/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2801,TR58718,274,17/06/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2802,TR14064,78,19/06/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2803,TR14843,374,19/06/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2804,TR91012,113,22/06/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2805,TR96585,48,22/06/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2806,TR58441,1,25/06/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2807,TR95008,319,10/07/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2808,TR35195,403,13/07/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2809,TR22482,427,25/07/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2810,TR85662,256,27/07/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan Aceh
2811,TR39340,37,31/07/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2812,TR61742,378,18/08/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2813,TR9566,285,18/08/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2814,TR26519,244,21/08/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2815,TR16677,217,02/09/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2816,TR65650,156,13/09/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2817,TR27281,429,23/09/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2818,TR82953,356,02/10/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan Aceh
2819,TR34339,320,18/10/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2820,TR22563,231,27/10/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2821,TR18889,365,31/10/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan Aceh
2822,TR9066,436,31/10/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan Aceh
2823,TR77201,278,14/11/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2824,TR69496,148,17/12/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan Aceh
2825,TR31618,274,21/12/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan Aceh
2826,TR27698,178,03/01/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan Aceh
2827,TR20664,130,19/01/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan Aceh
2828,TR3951,172,27/02/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan Aceh
2829,TR17109,182,06/04/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan Aceh
2830,TR33855,261,25/04/2022,P6,18000,2,36000,8,Cashew,Sinar Harapan Aceh
2831,TR36366,331,29/04/2022,P6,18000,2,36000,8,Cashew,Sinar Harapan Aceh
2832,TR33393,150,01/05/2022,P6,18000,1,18000,8,Cashew,Sinar Harapan Aceh
2833,TR44646,162,14/06/2022,P6,18000,4,72000,8,Cashew,Sinar Harapan Aceh
2834,TR46056,247,08/07/2022,P6,18000,2,36000,8,Cashew,Sinar Harapan Aceh
2835,TR1310,306,12/07/2022,P6,18000,2,36000,8,Cashew,Sinar Harapan Aceh
2836,TR11380,233,21/07/2022,P6,18000,2,36000,8,Cashew,Sinar Harapan Aceh
2837,TR36807,167,04/09/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan Aceh
2838,TR21310,1,11/09/2022,P6,18000,2,36000,8,Cashew,Sinar Harapan Aceh
2839,TR28308,42,08/11/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan Aceh
2840,TR10359,121,09/11/2022,P6,18000,1,18000,8,Cashew,Sinar Harapan Aceh
2841,TR30673,279,16/12/2022,P6,18000,4,72000,8,Cashew,Sinar Harapan Aceh
2842,TR92249,249,16/12/2022,P6,18000,1,18000,8,Cashew,Sinar Harapan Aceh
2843,TR28209,447,17/01/2022,P3,7500,5,37500,9,Crackers,Lingga Ambon
2844,TR1152,149,27/01/2022,P3,7500,6,45000,9,Crackers,Lingga Ambon
2845,TR60213,386,12/02/2022,P3,7500,3,22500,9,Crackers,Lingga Ambon
2846,TR88291,84,14/02/2022,P3,7500,5,37500,9,Crackers,Lingga Ambon
2847,TR37123,85,04/03/2022,P3,7500,2,15000,9,Crackers,Lingga Ambon
2848,TR58793,345,17/03/2022,P3,7500,4,30000,9,Crackers,Lingga Ambon
2849,TR67850,81,08/04/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2850,TR5344,303,09/04/2022,P3,7500,6,45000,9,Crackers,Lingga Ambon
2851,TR84714,231,24/04/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2852,TR59177,99,06/05/2022,P3,7500,2,15000,9,Crackers,Lingga Ambon
2853,TR16256,382,14/05/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2854,TR33511,264,16/06/2022,P3,7500,4,30000,9,Crackers,Lingga Ambon
2855,TR60181,236,18/06/2022,P3,7500,5,37500,9,Crackers,Lingga Ambon
2856,TR36169,333,19/06/2022,P3,7500,2,15000,9,Crackers,Lingga Ambon
2857,TR27326,399,21/06/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2858,TR17535,157,25/06/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2859,TR46432,335,01/07/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2860,TR60228,1,01/07/2022,P3,7500,5,37500,9,Crackers,Lingga Ambon
2861,TR3197,96,11/07/2022,P3,7500,1,7500,9,Crackers,Lingga Ambon
2862,TR96504,63,20/07/2022,P3,7500,2,15000,9,Crackers,Lingga Ambon
2863,TR13399,251,27/07/2022,P3,7500,6,45000,9,Crackers,Lingga Ambon
2864,TR79426,190,04/08/2022,P3,7500,3,22500,9,Crackers,Lingga Ambon
2865,TR97782,247,07/08/2022,P3,7500,4,30000,9,Crackers,Lingga Ambon
2866,TR56968,281,05/09/2022,P3,7500,6,45000,9,Crackers,Lingga Ambon
2867,TR88971,119,09/09/2022,P3,7500,6,45000,9,Crackers,Lingga Ambon
2868,TR46451,94,26/09/2022,P3,7500,4,30000,9,Crackers,Lingga Ambon
